id,input_url,user_name,score,published_at,text
11,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Dan,4,3 months ago,"Better for adults than children.
A great free museum for adults to expand your knowledge & feed your curiosity with activities for children including hands on ceramics (advanced booking) interactive theatre displays with dress-up, Capability Brown tours and so much more!

The cafes feel special too albeit only Benugo - live piano music inside and sitting in the central courtyard is wonderful on a nice day (with a paddle in the fountain!)

Sadly one of the security guards was so harsh in manner towards my nephew when he reached out to touch a (well touched) bronze lion he will no longer to go to the V&A"
12,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Don Gorman,5,a month ago,"Wonderful museum and one of my favourite places! Beautiful space that is full of amazing art and artifacts. Perfect for families, with accessible spaces and lots to see. Be certain to spend time in the Middle Eastern section, which offers many surprising pieces of art that many westerners aren't exposed to. Unfortunately, very little information on the impacts of colonialism or imperialism is addressed in the displays, which should be taken into consideration."
13,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Harvey Trop,5,a month ago,"Amazing museum, with a very eclectic collection of sculpture and creative arts from about 300 AD to present day. The ceramics exhibit is astonishing, though Old World centered. Similarly, they have a glass exhibit that is phenomenal. The Cast Rooms are really interesting as well."
14,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Chris Cucinella,5,2 months ago,"Amazing collection of art objects of all sorts. Paintings,  sculptures, stunning tableware.
Beautifully laid out with a wonderful set of food, drink, and coffee options.
Relaxing and lovely courtyard space with a wading pool."
15,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Marie K,4,4 months ago,"Some brilliant rooms - the cast rooms with replicas of the statue of David and other enormous jaw dropping sculptures and statues and monuments - it was worth coming for these alone. The jewellery room was also fantastic and so was the new Design exhibit. The Buddhism / Japan / Korea rooms didn’t wow me - felt stale, just walls of items in glass cabinets. Also Buddhism was located next to the entrance so was extremely noisy. The shop could be improved, the range wasn’t amazing. They only had items relating to certain exhibitions. I love gift shops and I didn’t buy a single thing. Worth a visit to this museum along with the National history museum next door."
16,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Daniele Walker,5,a month ago,This is my favorite museum by far! The building is beautiful inside and out. Thoroughly enjoyed wondering around and checking out just the architecture. There’s so much to see here. I would highly recommend. It’s a must see.
17,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Steven Elliott James,5,3 months ago,"Wonderful place, and free. Whatever your interest there is a wing you will get lost in. Over 6 football pitches of beautifully curated items. Be prepared to do a lot of walking, up and down stairs; it is a glorious warren. The staff were always around to give directions and advice.
On a nice day the garden is the perfect place to have a coffee and a snack."
18,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Yusuf Koca,5,2 months ago,"One of the best museums in town. You need at least half a day. Museum shop is really good. A lot of unique and beautiful materials. The garden is fantastic. Open sky, grass but inside the museum."
19,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Nyla Lofters,5,2 months ago,"The V & A always a great place to visit and visit again!!! They have shows, tours and focused viewings. The staff are helpful as its easy to get lost if going to see a specific era or artist, being such a vast museum. Definitely happily spend the day there. If you have a busy lifestyle it's a great way to relax on a day off, it is a go to 'must' at least once!"
20,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Muhammad Khawar Nazir,5,a month ago,"Loved this Museum.
Great collections of art from around the world.
It has Tipu Sultan Loin attacking a soldier & creating noises/ music as well in south east / Indian gallery area.
No ticket needed & donations are accepted.
Photography is allowed.
Highly recommended & must visit museum during UK 🇬🇧 visit."
21,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",nikki barbet,5,a month ago,The V&A has a stunning collection within a beautiful building. The current exhibit “fashioning masculinity” is well worth a visit though £20 entry is a bit steep for what it is (comparing to special exhibitions in other museums around the world). The gardens and cafe are lovely.
22,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Jonas Trapnauskas,5,2 months ago,"Amazing museum to visit. A perfect place for a person who loves art, takes the time to read, has the knowledge about art or wants to learn about it. There are so many different pieces of art to see, so take your time. Even better, spend a whole day there."
23,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Martin Ball,5,6 months ago,"Just a great place with a wide range of humanities finest examples of craftsmanship. It is genuinely incredible what we have managed to achieve. I am an atheist, but if anything good came from the brain dysfunction that is religion you would struggle to argue that it motivated people to produce incredible works of art that would have been a lesser version of themselves if the artist hadn't been motivated by their faith. From ironmongery to clothing and everything in between. If you haven't been you owe it to yourself to saturate your brain with what it has to offer at least once in your life."
24,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",anna_aR,5,a month ago,"Gorgeous museum, must do. Much better and more exhibits than the natural history one.
They have clothes, furniture and objects ranging from all over the globe and different time periods abd they have clothes on display!
I highly recommend. You can easily walk around for 3 hrs."
25,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Nicholas H,5,3 months ago,"I took photos inside of the less noticed lines and dots and sketches if you will; the bones of the beautiful building. That being said the variety and astounding vast charm of this versatile museum are not to be understated. Do not hesitate to explore upper levels and back channels and cubby’s and so on. We found so much more when we explored the building. From art, to jewels, iron works, photography, fashion, facades, periods, dynasty’s and so on. An exceptional museum to say the very least. A VERY good way to spend a rainy day."
26,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Cristian Navarro,5,5 months ago,"The most Wonderful Museum ever, i went there twice for at least several hours each time and it was not enough time. Be prepared to be amazed, and get ready to walk about for hours whenever you can take a break at one of the 3 tea saloons. They are beautiful and the tea goes perfect with some scones or muffins. As a recommendation start from at ground 0 and walk your way up. Trust me when i tell you, you'll be pleasantly amazed about the different galleries and abundance of displays. From underwater until the space, everything is in this museum. So take your sweet time, enjoy and be wondered at every step. Check the jewerls gallery and the gold ans silver galleries, my favorites"
27,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Radi Galinova,5,a week ago,"This is my favourite museum of all times!! If you truly want to immerse yourself in the experience of V&A, I recommend at least 5-6 hours! Very interesting exhibitions. It is a must see if you are in London!!"
28,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Bridget Skinner,5,a month ago,Whenever I have a little spare time I visit the V&A one of London's best museums.  Today I enjoyed the Cast Court which is in two adjacent enormous rooms.  Fortunately during the Victorian era casts were taken of various religious buildings and statues.  For some of the statues they are the only ones left due to bomb damage such as the Temple Church in London.
29,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",John Conley,5,3 days ago,"Outstanding museum. Great variety of art, artifacts, sculptures, jewelry, and history. Middle Eastern, Asian, European and other worldwide artifacts. And don't miss the cafe when you get hungry.  And all this, for FREE!"
30,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Monisha Babu,5,9 months ago,"Best place to understand a little bit of history and culture about various lineage around the world. David sculpture is so much massive than I expected, and the story about the artist and the statue was incredible. It's good to go with children, as it ignites the curiosity to learn about the monuments present here. Quiet and calm place best fit to go with a group of friends who have the same wavelength to get to know something new.
It's my first visit here, and I felt that one full day is not enough to get to know everything presented here! Still decently managed to visit various sectors in this place."
31,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Clémence Pellé,5,4 weeks ago,Favourite museum from far. A must-visit if you are like me and like to explore and get lost in museum. It’s stunning and you never have enough time to see everything! I usually stay for a full day as you can eat nicely inside. If you can try to go during week days otherwise it gets pretty busy
32,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Zontziry Johnson,5,a month ago,"This museum was quite enjoyable! With artifacts from all over, helpful staff who gave great context to displays to make it even more engaging, and an enormous Cast Court (next best thing to seeing some of the most famous sculptures in the world!), I'm so glad we included this in our itinerary!"
33,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Theo Crous,4,6 days ago,"We had a spectacular experience at the V&A museum. I especially liked the cast hall and Raphael cartoons.

There are far too many exhibitions to fit into one day, best to time box yourself and make multiple trips."
34,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Mika Niels Schröder,5,4 months ago,"SO much to see and much bigger than expected! The sheer amount of exhibits can honestly be somewhat overwhelming at times. Excellent for students and if you want to learn about art/history in general as they also explain some techniques. I'd recommend you take one or two of the guided tours for some more information and ""fun facts"" about various pieces."
35,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Johnathan Hubbard,5,3 months ago,Spent a large part of the day here and still did not complete it.  The size scale of some of the exhibits are amazing.  Plenty of different things to see.  It's slightly quieter that the surrounding museums.
36,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Scott Douglas,5,3 months ago,Fantastic museum visited on a Monday and walked straight in though the South Kensington underground entrance just follow the signs  - no queues.....absolutely loads to see huge museum bright and airy... Cafe is a little pricey but as admission is free I can live with that. You won't get many days out this good with free entry for all. Well done V&A.
37,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Kevin Rothschild,5,3 months ago,"The world's largest museum of Decorative arts and design with a permanent collection of over 4.5 million. Named in honour of Prince Albert and Queen Victoria, it was founded in 1852 and has grown to cover 0.05 square kilometres and 145 galleries. It collects 5,000 years of art, from ancient times to the present, from every continent, from European, North American, Asian and North African cultures. The museum is a non-governmental sector public institution composed of ministries of culture, media and sport. The collection of ceramics, glass, textiles, clothing, silver, iron, jewellery, furniture, medieval antiquities, sculpture, prints and prints, drawings and photographs is the largest and most comprehensive of the world. The museum houses the world's largest collection of post-classical sculpture, and the group's largest project of the Italian Renaissance is outside Italy. The department includes Asian art from South Asia, China, Japan, Korea and the Islamic world."
38,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Peter Salem,5,6 months ago,"An incredible museum with a hugely varied selection of exhibitions. From the dawn of known human history to contemporary design collections, there is something for everyone inside the beautifully designed and organized building. Must visit for museum lovers when in London."
39,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Nellie,5,4 months ago,The V&A is such a unique museum. It has some exhibitions you can pay to see as well as the rest of the museum you can walk around for free. There is nothing ordinary about the V&A everything is extraordinary and beautiful. Additionally the Natural History museum is opposite to it. If you fancy seeing a different variety of artifacts collected.  Both are worth the visit and experience they provide.
40,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Carole Dickens,5,4 months ago,I have visited the V and A many times in the last 60 years. It holds a fascinating amount of objects and now when I take friends and family it is great finding things they want to see! Glad to be out again after isolating.  Also fab cafe and check out the carvings on pillars and outside on the carved window edges. Beautiful place so much still to see!
41,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Nathan Jensen,5,4 months ago,"When a museum has an entire section on locks - locks! - you know you're going to be amazed. We loved the fashion, cast rooms, cartoons, English history, Japan... it doesn't end. There are rooms with five things that would be centerpieces of most other museums. The Beatrix Potter exhibit is very nice, as long as you don't mind the constant sound of scurrying mice (added and amplified for effect). If you do, well, good luck."
42,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Rebecca (TravelNesting),5,3 months ago,"This is my all-time favorite museum, so I will go at least once or twice every time I visit London, which is easy since it's free. This time, I went to a paid exhibit about Faberge, which was excellent. It's way too big to see all in one visit, so I suggest you plan ahead to see whichever parts interest you most.

I always see at least the fashion and jewelry exhibits. The Cafe is exquisite, but the food is not very good. I've only managed to snag a table inside once.

The V&A is really a must-see when visiting London."
43,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Syed Hamid Akbar,5,4 months ago,"Definitely one of the best museums I have visited.  Alot lot to see. I will say, if you want to really enjoy here than atleast 1 full day. Exhibitions are wonderful,  and amazing. Building itself is amazing to watch from outside and inside.  Add it to bucket list.  Entry is free, no advance booking.  One suggestion,  plan your day for it."
44,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",G carmen,5,2 months ago,"I marked V&A as my must go museum in London. Actually I went there twice and my daughter who registered under 26 membership went there three times within a month. The exhibitions are so impressive and I you must save three days to complete them. We enjoyed the coffee and scones, the beautiful flowers and pool in the garden and met our friends at the Cafe and had our afternoon tea at the Members’ Room. Roman, the gentleman greeted us at the M Room is so kind and we promised to come back often. I also bought souvenirs from the shop for my friends in Canada!"
45,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Clive F,5,4 weeks ago,"Lovely place to spend a day! Lot's of food near by! Station (south Kensington) very close by. Pubs within walking distance. Picnic spots available on the lawn! Dog friendly. Security gaurds in the lawn too. Would recommend. Free to roam, donations welcome."
46,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",The Amazing Adventures of Alan Aim,5,4 months ago,"Free to enter, but they make up for it in the cafe and the gift shop!

Overall a wondrous place; could easily spend 3hrs minimum here.

The British comedy history was interesting on what defines us as British."
47,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",KimKim Dight Iuffredo,5,a week ago,"The V&A is the most wonderful museum to visit. It is free to visit most of the exhibits and rooms.
At the weekends it is crowded but that doesn't deter from the lovely visit.
There is so much to see and do you can easily spend a whole day here. Even sitting outside on the courtyard admiring the architecture is great, whilst sipping a cup of tea.
I have been to this museum so many times, and each time I see something different that I previously missed.
I'm never get bored with the V&A."
48,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Yasir Sakhizada,5,6 months ago,"I was pleasantly surprised by this museum as it is not really one of the premier museums in London but it has to be one the best to visit as a tourist and a regular Londoner. The exhibits were great, so diverse and vast. The lighting was amazing and the background to each hall was so mesmerising. If you are in London, I would definitely recommend going to this museum!"
49,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Lihi Bavli,5,4 months ago,"Visited the Alice in Wonderland show a couple of months ago, and was very impressed by this museum. The show was beautiful though short, and we did walked about a bit through the first floor to see some of the artwork. Hope to return in my next trip to London for a longer visit."
50,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Karen Thornton,5,3 months ago,"Free museum so didn't have time to see paid for exhibitions as plenty to keep us busy. Loved women's fashion, Asian sections. Sculptures were brilliant. Here couple of hours. Loved the V and A souvenir book at only £3.00 and brilliant value and in different front covers for different languages. Highly recommended"
51,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Kwanta Thansa,5,a month ago,"The Victoria and Albert Museum or V&A Museum located in the Royal Borough of Kensington and Chelsea in London is the world's largest museum of applied arts,
decorative arts and design, housing a permanent collection of over 2.27 million objects. It was founded in 1852 and named after Queen Victoria and Prince Albert. The V&A covers 12.5 acres and 145 galleries. Its collection spans 5000 years of art, from
ancient times to the present day, from the cultures of Europe, North America, Asia and North Africa. It is worth a visit!"
52,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",julie buckham,4,5 months ago,Wanted to see Beatrix Potter exhibition but didn't realise it was half term down south so fully booked 🤔 it's far too big to see everything in 1 visit so probably best to pick a couple of floors or exhibits you're interested in. Signage is not that good and loads of people were having to ask staff directions so good job there are plenty of them. Cafe is fine but real selling point is the fabulous surroundings see photos
53,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Andy Rosiak,5,6 months ago,"To the V&A to see the 'Alice In Wonderland' Exhibition. I adore the V&A, it is one of my favourite spaces in London. Although the AIW exhibition has an additional cost, it is perfectly possible to spend a day here for free, there is lots to see without spending any cash. The building itself is glorious, there is not many better ways to spend an afternoon than enjoying a coffee in the courtyard on a sunny day. The staff are knowledgeable and friendly, there is a gorgeous tearoom selling an array of hot drinks and (pricey) homebakes. If you are visiting London, do try and put this place on your list :)"
54,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Gabriel G,2,a month ago,"Lacklustre male fashion exhibition. Considering men's fashion is underdeveloped to begin with, this exhibition only just begins to explore the scope of masculine fashion - not only does it barely explore the future of male fashion beyond some extremely mainstream examples at the very end of the show (infact we attended the graduate fashion show the next day which already explored much more interesting concepts in male fashion), but even it's retrospective was surface level at best and as a whole was unimaginatively presented.

Of course the rest of the museums permanent exhibits are great and truly of a world class standard, but my review reflects my first time attending a paid exhibition here, and it was not worth the money.

In addition to this, the cafe was quite expensive for drinks and you have to serve your own table (if you ask me, it should be one or the other, not both), so when visiting with family it means someone (me) roundtripping between the cafe counter and our table as the drinks became ready. Also the tables/chairs are ugly compared to the beauty of the tea room itself, as well as there being too many tables for the space, so it seemed crowded and much cheaper feeling than it should be."
55,"https://www.google.com/maps/place/Victoria+and+Albert+Museum/@51.4966392,-0.17218,15z/data=!4m5!3m4!1s0x0:0x9eb7094dfdcd651f!8m2!3d51.4966392!4d-0.17218",Lanna Lima,5,a month ago,"This museum is very beutiful with a pleasant patio in the middle of it. The collection is very good, specially the clothes and statues. That was my second visit and I would go again. It is located just across the street from the Natural History Museum."
